bv_id,oid,level,root_rpid,rpid,parent_rpid,uid,uname,user_level,ctime,like,message
BV1iofBYsEyc,113875739480800,2,252700663057,253979643776,252700663057,631802042,扇叶上的灰,5,1738298564,0,回复 @NineThreeFive :逻辑很清楚
BV1iofBYsEyc,113875739480800,2,252700663057,254082222864,252700663057,1465133133,明士69,5,1738391919,0,回复 @耻人愚夫 :可以帮你总结并写一篇不错的综述，但是是否能够非常深刻地提出下一步发展方向和趋势，需要验证一下，好过80-95%的土鳖硕博吧！
BV1iofBYsEyc,113875739480800,2,252700663057,253445315921,252700663057,375736886,耻人愚夫,5,1738399145,0,回复 @明士69 :[笑哭]
BV1iofBYsEyc,113875739480800,2,252700663057,254995023488,252700663057,326752212,波西米亚咕咕咕,6,1739197019,0,"看你写这么多还以为是ai
抱歉了[脱单doge]"
BV1iofBYsEyc,113875739480800,2,252700663057,255340244736,252700663057,291225203,llllllllmo,6,1739507714,0,就光是用ai，你都应该知道不是这样的吧
BV1iofBYsEyc,113875739480800,2,252700663057,255340305888,252700663057,291225203,llllllllmo,6,1739507829,0,举个例子，你让deepseek设计一个人类中未出现过的菜，他是真能设计的出来，并且做出来有一定价值。并兼具你所谓的艺术性。b站有视频。
BV1iofBYsEyc,113875739480800,2,252700663057,254652222753,252700663057,477166396,Forever_Blili,6,1739510094,1,"回复 @llllllllmo :我认为AI替代不了人类的最重要的论据是AI无法真正像人一样拥有决策权。而且你说那个设计，那叫人参与决策，而我说的那种顶级AI叫做无人参与决策，这两个区别很大。
就是说让AI设计一个菜，AI会自己独立的设计并且弄清楚用途，人只下达指令，不参与设计。
  就像我举的维修机器人的例子，你说人工参与的机器人维修，你让指示AI去修这个机器，修哪个螺丝实现的了，我说的替代人的技术要的是，人只用告诉机器人要修哪个机器，它就可以自己动手修了，给出相关零件，人无需参与。
实验室里有那种人工参与那种维修机器人，但是其无法完全替代人类，就没有广泛的商用价值(毕竟人也要付工资)
而我说的暴论，其实更贴近于未来无人工厂的原型，只要AI有像人一样的自主决策权，那么完全无人化生产工厂就是可能。(或者说全国无人工业就会成为可能，我不确定这种社会是一个好的社会，但是我可以确定那个社会暴发激烈的矛盾)"
BV1iofBYsEyc,113875739480800,2,252700663057,254652572929,252700663057,477166396,Forever_Blili,6,1739510304,0,回复 @llllllllmo :这种视频就像有些UP主说，完全由AI编写代码做出产品一样，骗外行人。只要人还在说哪些地方要改改，就达不到我说的那种可替代人类的程度，要做到真正无人化就必须要有虚拟模拟实验和独立修改能力
BV1iofBYsEyc,113875739480800,2,252700663057,254652627409,252700663057,477166396,Forever_Blili,6,1739510408,0,回复 @Forever_Blili :还有一点就是，让AI要改哪些地方的人必须要知道那个地方要改。就像AI开发一样，他的逻辑不对，你必须看的出来，你可以不用写代码，但是你必须要看的懂他写的代码并提出修改要求。
BV1iofBYsEyc,113875739480800,2,252700663057,262861591168,252700663057,695112146,im_moka,5,1747285937,0,ai出现现阶段并不是为了取代人，而是资本本来认为3个人的工作量可以用一个人工配合ai工具解决
BV1iofBYsEyc,113875739480800,2,252700663057,264968239760,252700663057,382933526,74057333723_bili,5,1749315368,0,回复 @im_moka :已经不是单纯资本的问题了，是科技发展的问题了。
BV1iofBYsEyc,113875739480800,1,252775167841,252775167841,0,34541278,功夫第六飞,6,1737770545,184,其实很简单的一个点，会写代码才能让AI帮你写代码，然后自己把AI写的代码组织成一个完全可用的项目[笑哭]
BV1iofBYsEyc,113875739480800,2,252775167841,253429891552,252775167841,81519943,账号已注销,0,1737797474,28,专业单反相机很快也会傻瓜化。到那一天，其AI内部原理只剩几个组织的几个技术大佬懂了。Eva动画电影就是这样的时候。人类必须要激进的进步，既太空探索以及提高大脑容量和寿命，不然人类注定被新物种取代的时间点会更早到来。
BV1iofBYsEyc,113875739480800,2,252775167841,253431001104,252775167841,67095640,飞行的小小鸟,5,1737798247,7,现在不是好多ai，号称给个描述就能给你做出个app？
BV1iofBYsEyc,113875739480800,2,252775167841,253568827872,252775167841,405992628,摆烂膏手qvq,5,1737909445,19,回复 @飞行的小小鸟 :吹牛皮的，现在的应用功能复杂多样，你怎么能一两句话给ai描述清楚你想做的应用？最多能做一个功能、结构简单好描述的应用，但是这样的应用根本没有市场，就是垃圾
BV1iofBYsEyc,113875739480800,2,252775167841,253744533264,252775167841,27341938,佳伟今天吃什么,6,1738069548,18,回复 @飞行的小小鸟 :周鸿祎的比喻很恰当，一个没读过书的人让ai写文章，如果文章里有病句他也看不出来
BV1iofBYsEyc,113875739480800,2,252775167841,253291226673,252775167841,283999190,老的韭菜苗,6,1738243330,6,回复 @飞行的小小鸟 :软件都是定制的，不可能用一段话描述出来。我自己做个小工具，改了很多次还不完美，现在能用懒得改了。
BV1iofBYsEyc,113875739480800,2,252775167841,254048950656,252775167841,21425716,堕心成焚,6,1738350839,0,回复 @飞行的小小鸟 :具体业务那么复杂，全靠ai不行的
BV1iofBYsEyc,113875739480800,2,252775167841,253682826641,252775167841,89892396,在与有在B站,6,1738615346,3,其实不会被取代，只是会下沉，就像以前的电子信息一样，之后可能会出现一批专业使用ai的新职业，脱胎于目前主要生产工具为计算机的职业。
BV1iofBYsEyc,113875739480800,2,252775167841,255766193264,252775167841,2910001,姚姚加油努力,6,1739894404,2,我不这么认为，我觉得能明确需求，把功能说清楚才是最重要的。编码能力反倒是时间问题。
BV1iofBYsEyc,113875739480800,2,252775167841,282659158880,252775167841,687540049,或许-这就是答案,5,1763293914,0,本来就是部分人做低端的代码，现在让ai做这一部分，所以肯定会有被ai取代的程序员。但是不会全部程序员都被取代
BV1iofBYsEyc,113875739480800,2,252775167841,281765961809,252775167841,123741774,看风景第几集,6,1764240310,0,ai现在对自然语言的理解很可怕，基本提需求就能实现，至少前端看着很唬人了
BV1iofBYsEyc,113875739480800,1,273197425520,273197425520,0,5657748,御坂10732号,6,1755581025,4,评论区就跟好几年的ai绘画评论区一样  都开局直接默认不会编程的人以后就算有ai辅助也不能编程成功/不会画画的人就算有ai辅助也不能出图   属于是歌舞升平的局面完全没把ai当回事    然后事实就是现在完全没有学过画画的人用ai能跑出来各种一流水平的绘画[吃瓜]
BV1iofBYsEyc,113875739480800,1,253396924769,253396924769,0,287534198,7584696982,5,1738340994,18,我做嵌入式的，我觉得不会[doge]因为ai不会分析硬件，你永远不知道硬件工程师几时脑抽了，把线改了
BV1iofBYsEyc,113875739480800,2,253396924769,255021521120,253396924769,52755939,ejm49966,5,1739232939,1,那要是硬件工程师也变成ai了呐
BV1iofBYsEyc,113875739480800,2,253396924769,254545848049,253396924769,22855056,幻月浮生梦,6,1739412267,4,回复 @ejm49966 :硬件工程师可不止画板，还有选料，电气测试，外料降本导入，硬件故障分析，甚至机构设计与产线组装规范制定也需要硬件参与，这些全都得人做，所以ai根本代替不了一点
BV1iofBYsEyc,113875739480800,2,253396924769,255610088944,253396924769,20174228,聪聪憨憨,6,1739749213,0,回复 @幻月浮生梦 :那让AI学会检测工具
BV1iofBYsEyc,113875739480800,2,253396924769,254961765937,253396924769,22855056,幻月浮生梦,6,1739798159,0,回复 @聪聪憨憨 :那设计出问题谁负责呢？[吃瓜]硬件出问题产品可是要大规模召回的，这个责任很大的
BV1iofBYsEyc,113875739480800,2,253396924769,255673792896,253396924769,20174228,聪聪憨憨,6,1739803458,0,回复 @幻月浮生梦 :这不还没道立法那一步吗？
BV1iofBYsEyc,113875739480800,2,253396924769,254993685553,253396924769,22855056,幻月浮生梦,6,1739842498,2,回复 @聪聪憨憨 :问题立法也是需要一个自然人去承担责任的，如果是ai承担责任那完了，那可操作的空间可太大了，如果你指望ai公司的法人代表去承担ai责任，那那个公司会第一时间说ai不能用于硬件设计与检查，因为这是一种不可控制风险，没有公司愿意承担这种莫须有风险，除非这个公司打算破产[吃瓜]
BV1iofBYsEyc,113875739480800,2,253396924769,255760734592,253396924769,20174228,聪聪憨憨,6,1739890668,0,回复 @幻月浮生梦 :这不是还没立法么
BV1iofBYsEyc,113875739480800,2,253396924769,255792979024,253396924769,1201117720,幻影502,5,1739936103,1,回复 @幻月浮生梦 :我看网上一直特别多质疑AI惹事谁负责的观点。其实是产生错误认知了，AI跟过去人类所有发明一样只是一件物品，枪走火了打伤自己只能算生产力落后，被自然界害了，不能去追究枪的责任，他不是真的生命。
BV1iofBYsEyc,113875739480800,2,253396924769,255085363681,253396924769,22855056,幻月浮生梦,6,1739937029,1,回复 @幻影502 :不会追求枪的责任，但会让开枪的人承担责任[吃瓜]所以除了天灾意外，不然责任的最终落体肯定是自然人，意外是具有不可控的概率事件，但ai造成的错误你敢定性为意外吗？敢定性意外那法律漏洞可太好钻了，程序员随手改改的事情罢了，毕竟程序有bug很正常[吃瓜]
BV1iofBYsEyc,113875739480800,2,253396924769,255085481617,253396924769,22855056,幻月浮生梦,6,1739937203,0,回复 @聪聪憨憨 :因为没有最终的责任承担方，所以没办法立法，而不是还没立法，因果关系搞清楚一下
BV1iofBYsEyc,113875739480800,2,253396924769,255839338256,253396924769,20174228,聪聪憨憨,6,1739971420,0,回复 @幻月浮生梦 :按照你这么说AI别用了呗，因为没法立法
BV1iofBYsEyc,113875739480800,2,253396924769,255157894865,253396924769,22855056,幻月浮生梦,6,1740011667,0,回复 @聪聪憨憨 :我说了，ai是工具，它的使用场景是无法脱离人的，所以也不存在完全取代人的说法，顶多就是帮人减轻工作量，但为什么到你这里变成ai只要不能完全取代人，人就完全不能用ai的意思？
BV1iofBYsEyc,113875739480800,2,253396924769,256065937248,253396924769,20174228,聪聪憨憨,6,1740201652,0,回复 @幻月浮生梦 :AI到AGI你就可以当它是人了
BV1iofBYsEyc,113875739480800,2,253396924769,264681322129,253396924769,43074381,l___l__l,6,1750010358,0,设计图共享给他，比人快
BV1iofBYsEyc,113875739480800,1,253285707424,253285707424,0,253768231,草东一起轰趴,6,1737677382,128,程序员太讨好型人格了，不是大佬一说话就要附和笑的，可以有点个性[doge]
BV1iofBYsEyc,113875739480800,2,253285707424,253311159856,253285707424,390440422,凑合凑合12138,5,1737697165,15,你敢不笑[吃瓜]
BV1iofBYsEyc,113875739480800,2,253285707424,253431147984,253285707424,67095640,飞行的小小鸟,5,1737798351,8,🐂b 需要底气的[doge]
BV1iofBYsEyc,113875739480800,2,253285707424,252911757233,253285707424,419317389,Victor_Grant,6,1737887936,2,是这样的，啥领域的热度都要凑一下[doge]
BV1iofBYsEyc,113875739480800,2,253285707424,253381846193,253285707424,499214284,Nix0n,5,1738330677,8,别人说笑话的时候笑一下我觉得是种礼貌和尊重
BV1iofBYsEyc,113875739480800,2,253285707424,254025956048,253285707424,253768231,草东一起轰趴,6,1738330990,3,回复 @Nix0n :不好笑就不笑，好笑才笑，坦诚清晰，给演讲者一个正向反馈，方便复盘，改进自己的演讲技巧。
BV1iofBYsEyc,113875739480800,2,253285707424,253391953809,253285707424,353400685,荡魔,6,1738337260,3,谁笑我不清楚，谁没笑我可记得清楚
BV1iofBYsEyc,113875739480800,2,253285707424,254293889744,253285707424,52952703,大尾巴猫hsy,6,1738579701,5,主要是老周是懂技术的能聊到大家都能get到的梗[喜极而泣]
BV1iofBYsEyc,113875739480800,2,253285707424,254502544720,253285707424,95127432,自动解答ai,5,1738763041,0,回复 @大尾巴猫hsy :问题是确实好笑
BV1iofBYsEyc,113875739480800,2,253285707424,255156434192,253285707424,351607834,SquidZZ,6,1739342082,0,但是确实有几个挺好笑的啊
BV1iofBYsEyc,113875739480800,2,253285707424,254996829505,253285707424,259277087,中等偏上_,6,1739845888,0,回复 @凑合凑合12138 :不用以己度人😅正常的交流通过笑表示认同和兴趣很正常
BV1iofBYsEyc,113875739480800,2,253285707424,258165130576,253285707424,115408408,Elanvi,6,1742375259,0,你敢不附和？[doge]
BV1iofBYsEyc,113875739480800,2,253285707424,262246744289,253285707424,5166658,WarrenBff,5,1747657801,0,经典读心术，你觉得是，那就是
BV1iofBYsEyc,113875739480800,2,253285707424,263501150113,253285707424,1654992657,甫逝于孤舟,5,1748910095,0,这踏马谁啊[傲娇]
BV1iofBYsEyc,113875739480800,1,253046990017,253046990017,0,5235999,喜欢熬夜的艾米,6,1738009678,555,周鸿祎是真懂啊，还能对前沿技术细节了解如此细节的老总不多了，比一些大学老师理解的还要深入
BV1iofBYsEyc,113875739480800,2,253046990017,253172589393,253046990017,510857069,神州大地尽舜尧,6,1738134647,27,实践的多，都总结成自己的经验了，很多复杂的东西可以用自己的理解换成更简洁的语言描述出来
BV1iofBYsEyc,113875739480800,2,253046990017,253921382480,253046990017,278718106,bili_278718106,6,1738236961,68,大学老师水一些吃吃老本还勉强能混，企业水了一步错步步错是真会要命的。
BV1iofBYsEyc,113875739480800,2,253046990017,253947062896,253046990017,287778233,扯淡是希望崎,6,1738253338,18,大学老师别比了，大多数大学老师不是为了教学生怎么融入社会
BV1iofBYsEyc,113875739480800,2,253046990017,254116047984,253046990017,99100603,恶魔未必恶,5,1738415122,6,大学老师很多都是老古董，你拿他们跟老周比抬举了
BV1iofBYsEyc,113875739480800,2,253046990017,254241198832,253046990017,19574214,mamazi00,6,1738532315,4,[滑稽]360 的llm也是他牵头的，红衣教主技术能力一直过硬
BV1iofBYsEyc,113875739480800,2,253046990017,254734333120,253046990017,483132522,机械键盘带炫光,6,1738981257,1,技术出身的CTO 还用说
BV1iofBYsEyc,113875739480800,2,253046990017,255125351520,253046990017,331017612,别不服气-干你丫的,5,1739320278,1,呃呃呃呃
BV1iofBYsEyc,113875739480800,2,253046990017,254909604481,253046990017,1499595872,趋势满仓,5,1739751944,1,去看看浙大几个老师讲的算法课，那代码质量超不过三年经验合格程序员水平。
BV1iofBYsEyc,113875739480800,2,253046990017,258852589776,253046990017,453368918,学光道人,5,1743087460,0,大学老师怎么和头部安全科技企业老总知识深度相比
BV1iofBYsEyc,113875739480800,1,252592058113,252592058113,0,525252164,涼白给,6,1737606985,288,AI能听得懂产品的话？产品自己都不知道自己在说什么[doge_金箍]
BV1iofBYsEyc,113875739480800,2,252592058113,252603075009,252592058113,16950174,逐漫在风中,6,1737614423,44,Ai接触的产品经理多了，就有泛化能力了[doge]，归根结底是数据量不够。
BV1iofBYsEyc,113875739480800,2,252592058113,252615183841,252592058113,424616074,酒屿不久雨,5,1737622852,7,回复 @逐漫在风中 :如果连产品经理自己都不知道自己说的是什么，那么每个输入对应的gt都是错误的，训练包收敛不了的
BV1iofBYsEyc,113875739480800,2,252592058113,252623959649,252592058113,16950174,逐漫在风中,6,1737628241,1,回复 @酒屿不久雨 :得靠人去整理，提交参数，喂给ai。
BV1iofBYsEyc,113875739480800,2,252592058113,252669746081,252592058113,487294782,南方小镇a,5,1737667014,0,还真是
BV1iofBYsEyc,113875739480800,2,252592058113,253286451104,252592058113,3493280559926018,西伯利亚赵TIE柱,5,1737678438,6,ai目前确实能提高效率。但是达不到替代。我们总监说它只是一个提高效率的工具。具体组装业务还得自己来。牛逼人碰上牛逼的工具会更牛逼。垃圾的人用牛逼的工具还是垃圾。总监的原话。[吃瓜]
BV1iofBYsEyc,113875739480800,2,252592058113,253339402720,252592058113,57939145,GTA6rstar,6,1737716668,1,你再骂[doge]
BV1iofBYsEyc,113875739480800,2,252592058113,253434178304,252592058113,473098249,此生勿留白,4,1737800310,0,正确，互联网上有很多非常有价值的思想，思考模型，但很多人都理解不了。他们还过着之前的日子，并没有任何进步。
BV1iofBYsEyc,113875739480800,2,252592058113,252840026065,252592058113,290486275,萌二哈哈哈哈,5,1737816028,1,回复 @逐漫在风中 :按你这个理论探索火星只要送足够多的机器人当炮灰，就能探索出来如何在火星上移民生存是吧[doge]
BV1iofBYsEyc,113875739480800,2,252592058113,252886105617,252592058113,360298272,浮芒Friman,6,1737868748,0,回复 @酒屿不久雨 :如果ai都不行，那人就更不行了
BV1iofBYsEyc,113875739480800,2,252592058113,252982461777,252592058113,498411471,aab_bc,4,1737957358,0,回复 @西伯利亚赵铁柱 :实话，确实如此，ai的效率确实高
BV1iofBYsEyc,113875739480800,2,252592058113,253011271313,252592058113,72312260,ゲームを続けましょう,6,1737978150,0,回复 @逐漫在风中 :新产品怎么办
BV1iofBYsEyc,113875739480800,2,252592058113,253290484929,252592058113,233933099,不发评论也被禁言,6,1738242828,0,回复 @逐漫在风中 :并不，会让从事相关行业的人更加容易，从而可以将精力投入到更高效的生产中
BV1iofBYsEyc,113875739480800,1,254610031120,254610031120,0,10945624,所有人积极向上,6,1738855990,9,ai没出来前公司要求美工一周2张图，现在要求一天60张图，整个美术团队就剩一个牛马了[嗑瓜子]
BV1iofBYsEyc,113875739480800,1,282659115024,282659115024,0,687540049,或许-这就是答案,5,1763293957,0,肯定有程序员被取代，AI越强大，取代的人越多。但是不会导致程序员消失
BV1iofBYsEyc,113875739480800,1,253861356624,253861356624,0,188069317,科幻妲己,6,1738173588,18,"你最想获得以下哪一个？
长寿 ⊙.⊙
财富 ⊙.⊙
幸福 ⊙.⊙
好运https://b23.tv/9aSo8Kc"
BV1iofBYsEyc,113875739480800,1,253461670880,253461670880,0,2927339,OneWord,4,1737817058,49,现在急需解决的问题是如何直接生出高级程序员宝宝。因为初级程序员都被替代了，现在活着的高级程序员都老去之后，怎么办[吃瓜]
BV1iofBYsEyc,113875739480800,2,253461670880,252847136913,253461670880,11089965,渐与君别,6,1737820642,5,基本能力的培养，教育体系直接多加一门课
BV1iofBYsEyc,113875739480800,2,253461670880,253750535808,253461670880,434976616,开普勒新人,6,1738073577,5,回复 @渐与君别 :本科出来都不会干活的多的是，再加入一门也是一样。
BV1iofBYsEyc,113875739480800,2,253461670880,253830250896,253461670880,1801333803,xihuanmeiyige,4,1738151380,2,就像你并不了解java中的框架，你只要会使用就可以，学会封装问题，不要让问题无限递归，学编程该了解透的一定要了解透，不该了解的一定要照葫芦画瓢
BV1iofBYsEyc,113875739480800,2,253461670880,253230221281,253461670880,667136573,武陵人捕鱼捕不到,5,1738193267,7,现在大部分代码都是体力活，并没有成长性。高级程序员并不一定是低级程序员发展出来的。这一点在IT行业是很明显的，天才程序员毕都是很早就脱颖而出的，并不是初级程序员熬几年变出来的。
BV1iofBYsEyc,113875739480800,2,253461670880,253951963632,253461670880,395106418,秋亦有春,6,1738257815,0,优化教学流程[鸣潮_祈愿]
BV1iofBYsEyc,113875739480800,2,253461670880,253659418145,253461670880,253799171,凡如风,5,1738591315,0,哈哈哈哈哈哈哈，被你问到了🤦‍♂️
BV1iofBYsEyc,113875739480800,2,253461670880,255137693857,253461670880,102495384,金木不换,5,1739977438,0,靠天才
BV1iofBYsEyc,113875739480800,2,253461670880,255892138288,253461670880,349904643,红jo,5,1740031051,0,回复 @v0x0F :直接签个麦参合同，企业培养完给企业打一辈子工
BV1iofBYsEyc,113875739480800,2,253461670880,259054972544,253461670880,14601240,龙北工作室,6,1743300822,0,初级的向ai学习呗，跟围棋界一样
BV1iofBYsEyc,113875739480800,2,253461670880,260061740640,253461670880,57148407,PrimoPan,6,1744305811,1,我本科毕业拿了鹅子的开发offer，没去。来港科这儿读研。给本科生做助教，其实这代本科生学代码时有ai不是好事，代码能力比老coder当时一行一行学代码差太多了........
BV1iofBYsEyc,113875739480800,1,264568119313,264568119313,0,35433498,安倍無事か,6,1749913549,3,那么问题来了，程序员也是从初级开始干的，你不招初级或者没经验的，哪来的高级
BV1iofBYsEyc,113875739480800,1,253905619536,253905619536,0,12816620,一袭青衫客,5,1738226118,32,彻底淘汰一个职业是不可能的，只是说以后程序员的竞争压力会更大，以前大厂程序员可能好一点的一本就要你，以后可能就是985硕博，说白了就是卷呗
BV1iofBYsEyc,113875739480800,2,253905619536,257040435153,253905619536,487578681,ahdjsbq,5,1742022788,7,大厂早就不是好一点一本就要了，一直都是985硕博，你这都十年前的环境了吧
BV1iofBYsEyc,113875739480800,1,269488025184,269488025184,0,1127090832,账号已注销,0,1753057508,1,还有那些小白也别想着天天靠AI淘汰程序员，面试官根本连看你们都不看，你们现在拥有的，程序员们的开源占了大头！
BV1iofBYsEyc,113875739480800,1,253199663760,253199663760,0,1141159409,AI视频小助理,5,1737606277,6,"实名羡慕up这溢出屏幕的才华[点赞][点赞][点赞]，YYDS！快来一键三连吧[热词系列_优雅]
本视频讲述了在数字化和人工智能时代，很多传统的工作将会被取代，但同时也会有新的工作和计算方式出现。作者认为，图灵的观点在一定程度上需要改变，因为现在有了大模型，计算已经被重新定义。很多非结构化的数据可以通过大模型来分析。
--以上内容由模型基于视频内容生成，仅供参考。视频总结、高能空降欢迎召唤热心市民@AI视频小助理"
BV1iofBYsEyc,113875739480800,1,253333741312,253333741312,0,588630532,清风voidbug,5,1737713278,40,在2019年的阿里云开发者大会上当时有一个产品叫做宜搭，当时所说的就是每个人写出自己产品嘛，好像大家都在做同一个事，就是只不过方式进步了而已，但是感觉替代的话有点难，现在的话，顶多是一个工具吧，解放更多的劳动力，这个是现在已经做到了，但是替代的话，或者说现在网上有一种声音说我们用AI就可以生成自己的应用，漏洞问题，还有这个定制化，可能定制化这个词不太贴切，呃，我换个方式你后期维护的问题呢？你都不懂它生成的是什么东西，你怎么维护啊？
BV1iofBYsEyc,113875739480800,2,253333741312,253334112400,253333741312,588630532,清风voidbug,5,1737713512,2,现在很多的AI卖课那这种声音居多，某某地区的这个没有接触过编程的人，自己上架了什么什么产品，这是存在的，但是并没有大家想象的那么好，就是不需要程序员了，对吧？你除非一刀切嘛，就这个项目，就是我做一次后边我也不维护，或者是我对AI就完全信任也可以
BV1iofBYsEyc,113875739480800,2,253333741312,253149100801,253333741312,81423991,爱收藏的花儿,6,1738116148,1,因为维护对AI来说不需要，它可以通过不断学习，迭代出更新的代码，其实说白了就是不断的去试错，人的试错成本太高了，机器试错那一秒钟可以计算很多，对机器来说，维护是不存在的，所以提出的这个问题我认为也是不存在的，它在它认为的时间内给出一个答案，如果段时间内你认为这个答案是错的，那它会再生成一个新的给你，这样的AI才是对的，如果你在一段时间内以差不多的说词去问得到相同的结果，那就证明这不是AI[doge]
BV1iofBYsEyc,113875739480800,2,253333741312,253795230448,253333741312,588630532,清风voidbug,5,1738125275,1,回复 @爱收藏的花儿 :唉，简单来说就是一刀切就完了，但你实际生产过程中的项目有几个一刀切的？你就算短期维护的话，你也维护周期呀，deepsteek好像是这个，最近火起来的，这个网上说通过这个东西就能替代程序员了，很多言论，纯粹的，没法儿评价
BV1iofBYsEyc,113875739480800,1,279745705200,279745705200,0,488487027,落叶归根133,5,1760877325,0,AI现在的水平就是纯路边一条啊，连一些简单的代码都能写错，未来不知道怎么样，等未来再说吧
BV1iofBYsEyc,113875739480800,1,258925526705,258925526705,0,1005261966,没明明是,5,1744014646,2,看到评论区这么多反对的，我就知道汹涌的潮流已经势不可挡了[吃瓜]
BV1iofBYsEyc,113875739480800,1,253296969457,253296969457,0,444654975,是惊羽鸭,5,1738246948,17,ai现在就被我用来当成一个快速检索信息的工具，以前有个bug到处查，博客，github，stackoverflow。查半天发现就一个简单的问题。现在丢给ai一下搞定了
BV1iofBYsEyc,113875739480800,2,253296969457,256982217616,253296969457,386858320,裹在时代洪流里前进,6,1741131832,2,ai查bug太方便了，感觉能省下成吨的时间
